,screen_name,text,retweet_count,sentiment
604,JoeBiden,"Health care is deeply personal to me \u2014 like it is for so many Americans. And I promise you that as president, I wil\u2026 https://t.co/DQ00mkkHRE ",3959,4.399956430915632
605,JoeBiden,We can build a future where:\n\n- Health care is a right\n- We end the gun violence epidemic\n- We combat climate chang\u2026 https://t.co/kEHb1BsfpX ,2495,3.68929216211789
606,JoeBiden,The Trump Administration knew how deadly this virus was back in February.\n\nBut they didn^t tell you or your family.\u2026 https://t.co/lPyLLCmahX ,9154,1.4931155745000948
607,JoeBiden,"I^m running as a proud Democrat, but I will govern as an American president. https://t.co/d5tmoNSnco ",4828,3.241450970441571
608,JoeBiden,We need a president who believes in science and listens to someone other than himself. ,24061,3.548369824440319
609,JoeBiden,"Folks, there are just three days left to vote in this election, and we need your help to get people to the polls. T\u2026 https://t.co/BFA8Zpn0W8 ",4454,3.3652415092157333
610,JoeBiden,Desde sus actos atroces con la separaci\xf3n de familias en nuestra frontera hasta su ignorancia con el pueblo puertor\u2026 https://t.co/dPaazcDHb4 ,4302,3.74791537952141
611,JoeBiden,The future of our planet is on the ballot.\n\nVote: https://t.co/eoxT07d7QB ,4373,3.7645952781543532
612,JoeBiden,"If you\u2019re sick or struggling or worried about how you\u2019ll get through the day: I want you to know that I see you, an\u2026 https://t.co/4Wt328Kd5H ",8003,3.077478445901872
613,JoeBiden,RT @TeamJoe: We cannot afford to have anyone sit this election out \u2014 there\u2019s too much at stake.\n\nWe need all hands on deck. Ready to get to\u2026 ,1259,1.740531212044986
614,JoeBiden,From his heinous acts of separating families at our border to his neglect of the people of Puerto Rico after Hurric\u2026 https://t.co/aKvoyeMe3a ,6971,2.792308948491331
615,JoeBiden,2 days. Finish strong. ,22105,3.240320717643276
616,JoeBiden,I promise you this: I\u2019ll end Donald Trump\u2019s chaos and end this crisis. ,27262,4.2024411006934255
617,JoeBiden,My faith has been a source of immeasurable solace in times of grief and a daily inspiration to fight against the ab\u2026 https://t.co/57wxk8piIm ,5070,4.536995868161384
618,JoeBiden,Right now:\n \n- Almost 23 million Americans are on unemployment\n- Nearly 1 in 5 small businesses have closed their d\u2026 https://t.co/I2ShOI4P7K ,8629,1.590898510281506
619,JoeBiden,"Return your ballot today, folks.\n\nhttps://t.co/eoxT07d7QB ",5031,1.6068774884233803
620,JoeBiden,Jodie \u2013\u2013 you have my word: I will always stand up for you and the millions of Americans with pre-existing condition\u2026 https://t.co/xvsSFw8LwX ,2803,3.7713931921948336
621,JoeBiden,"We need to:\n\nBuild bridges, not walls.\nOpen our arms, not clench our fists.\nFocus on the ties that bind us together\u2026 https://t.co/WiwXviO9Qw ",10457,2.2173671074091814
622,JoeBiden,We have in our hands the ultimate power: the power of the vote.\n\nDon\u2019t let it go to waste. Make your plan to vote t\u2026 https://t.co/u3UPO31Cmv ,2802,1.9257262502958847
623,JoeBiden,Let\u2019s put dogs back in the White House. https://t.co/7pBihksfXT ,15972,2.697236900546911
624,JoeBiden,"As president, I\u2019ll build an economy that rewards work \u2014 not just wealth. ",11119,4.595608977601337
625,JoeBiden,Vote like your health care is on the ballot \u2014 because it is. https://t.co/eoxT07d7QB ,3490,2.926545590091081
626,JoeBiden,The issues we\u2019re facing are far bigger than any political party.\n\nIt\u2019s why I\u2019ll be a president for all Americans \u2014\u2026 https://t.co/IYnu19MM6s ,5968,2.030410428827236
627,JoeBiden,".@BarackObama and I have seen the office of the presidency up close, we know what the job entails, and there^s too\u2026 https://t.co/nSlcoDB1KN ",3876,3.477183561452783
628,JoeBiden,"The words of a president matter. And time and time again, Donald Trump has callously used his to incite violence, s\u2026 https://t.co/EpKzXLyKxv ",16341,1.889947714894695
629,JoeBiden,"To all the heroes who have served in our armed forces, and the families and caregivers who sacrificed alongside the\u2026 https://t.co/LUuAXFUOtn ",4583,4.62192260914381
630,JoeBiden,The character of our nation is on the ballot.\n\nVote: https://t.co/eoxT07d7QB ,4690,3.288634997096433
631,JoeBiden,We can and will solve the climate crisis \u2014 together. https://t.co/3KbdJ5s5Z6 ,3007,4.336285972275025
632,JoeBiden,"The hard truth is that under President Trump, we\u2019ve become weaker, sicker, poorer, more divided, and more violent. ",29017,1.7982598013673685
633,JoeBiden,"Un n\xfamero r\xe9cord de latinos son elegibles para votar en esta elecci\xf3n, as\xed que ve a votar para lograr que tu voz se\u2026 https://t.co/uH91rnseOM ",1981,2.5070449946695836
634,JoeBiden,"Together, we can end the last four years of chaos.\n\nhttps://t.co/eoxT07d7QB https://t.co/V2EMJnkqSC ",3658,4.050271626961825
635,JoeBiden,Vote for equality.\nVote for the planet.\nVote for justice.\nVote for the future.\n \nhttps://t.co/eoxT07d7QB ,9630,3.2274901503503433
636,JoeBiden,"You\u2019re absolutely right, Brayden \u2014 no one should ever underestimate the American people. https://t.co/aCsdIWmF62 ",6160,3.703731185418862
637,JoeBiden,President Trump doesn\u2019t care about you. He doesn\u2019t even care about his own supporters. https://t.co/HUbImXyRtY ,18448,1.742345632142251
638,JoeBiden,Tonight marks our last end-of-month fundraising deadline \u2014 and it\u2019s our most important one yet.\n\nWith three days un\u2026 https://t.co/v3MLzgSjFd ,1130,4.591497353196881
639,JoeBiden,Happy Halloween! https://t.co/i2BT7k0xdI ,5374,4.568009657068183
640,JoeBiden,I want to extend my prayers and condolences to the Chaldean Assyrian Community this 10th anniversary of Our Lady of\u2026 https://t.co/TkCcu0GwaI ,3964,4.3297856225374405
641,JoeBiden,Presidents lead by example.\n\nMask up. https://t.co/eSvTmjmaYK ,19382,2.7541728973807444
642,JoeBiden,"RT @TeamJoe: At the young age of 102, Pearl Wachman talks about the remarkable story of American progress and how we must mobilize and vote\u2026 ",2562,4.171660971900065
643,JoeBiden,"There is too much at stake on Tuesday to sit this election out. Tune in as @BarackObama, @StevieWonder, and I get o\u2026 https://t.co/J5vG8SaIpN ",2444,1.9483156374797677
644,JoeBiden,"As president, I will choose: \n\nHope, not fear.\nPeace, not violence.\nGenerosity, not greed.\n \nI\u2019ll appeal to the best in us, not the worst. ",16750,3.428594073947834
645,JoeBiden,RT @DrBiden: Is your ballot still sitting at home? I\u2019m asking you to:\n\n\u2022 Fill it out.\n\u2022 Sign it.\n\u2022 Seal it.\n\u2022 Deliver it. https://t.co/CDGl\u2026 ,3714,2.1061703050422045
646,JoeBiden,".@BarackObama already voted, but he knows there^s still more work to be done before Election Day.\n\nSign up to join\u2026 https://t.co/uQiuesI4bN ",3669,2.7109715876823226
647,JoeBiden,"RT @BarackObama: Don^t boo \u2014 vote! Happy Halloween, everybody. https://t.co/XdZz4dh82T https://t.co/A28ZuxPf4i ",22413,3.0703903624628945
648,JoeBiden,President Obama and I left President Trump a playbook on how to deal with pandemics. He flat-out ignored it. And we\u2026 https://t.co/AUkZGh5P4f ,24331,2.2356832426784674
649,JoeBiden,"If you\u2019re planning to vote early in-person, today is your last day to do so in many states. Head to\u2026 https://t.co/GTJP9uKldm ",2910,2.842455052660656
650,JoeBiden,"RT @TeamJoe: Voting Update! Early vote hours have been extended in Douglas County, NE to 5:00 PM today. \n\nFind your early voting location a\u2026 ",936,2.306204561816268
651,JoeBiden,"With just three days to go, @BarackObama and I are back together on the campaign trail in Michigan. Tune in. https://t.co/8jqYUvbTz9 ",3115,3.2736908037717805
652,JoeBiden,RT @springsteen: This is @joebiden\u2019s hometown. This is more than where he\u2019s from. This is who he\u2019s for. https://t.co/6ZSK3dXY4H ,27103,3.4422084526094956
653,JoeBiden,"Folks, we\u2019re just three days from Election Day \u2014 and what you do between now and when polls close on Tuesday will d\u2026 https://t.co/AAwSQQBM1P ",3574,3.183309057818756
654,JoeBiden,Who let all these people into my basement? https://t.co/E17SPqmXib ,69860,2.1010001604131547
655,JoeBiden,"3 days.\n\nStay empowered, stay optimistic, stay united. ",22290,4.443603895727523
656,JoeBiden,The urgency of this election couldn\u2019t be greater \u2014 and the stakes couldn\u2019t be higher. \n\nDon\u2019t wait: go to\u2026 https://t.co/xxugUrxuif ,2394,2.210748387049776
657,JoeBiden,Be a patriot. Wear a mask. https://t.co/o2v9xP24A9 ,11763,3.5547690847442617
658,JoeBiden,RT @TeamJoe: \U0001f6a83 days until Election Day\U0001f6a8 \n\nIt\u2019s not too late to volunteer with our campaign. \n\nSee how to get involved this weekend!  \n\nhtt\u2026 ,1153,3.4970060485032963
659,JoeBiden,"Every single American deserves access to regular, reliable, and free COVID-19 testing. Period. ",12496,4.515095743366537
660,JoeBiden,"President Trump still has no plan to address COVID-19.\n\nHe quit on you, on your family, on America. He just wants u\u2026 https://t.co/uE6mVgbw7D ",17439,1.734090898539455
661,JoeBiden,The future of this country is in your hands.\n\nMake a plan to vote now. https://t.co/uoiVh9ZqzI ,3246,4.037165974778736
662,JoeBiden,I believe every American deserves to retire with dignity.\n\nhttps://t.co/mVwdWJ1owh https://t.co/iyekmiUqvP ,4067,2.2215101022350794
663,JoeBiden,This is your chance to be a part of history.\n\nVote: https://t.co/eoxT07uII9 https://t.co/4bH8iawiSE ,2980,3.9098730320727904
664,JoeBiden,Moody\u2019s Analytics projects that my plan will create 18.6 million jobs \u2014 over 7 million more jobs than President Tru\u2026 https://t.co/kNDsodVBez ,4037,2.544087287403511
665,JoeBiden,Alfonso vino aqu\xed con un sue\xf1o. Y su futuro ha sido robado. Ya es suficiente. https://t.co/VHGK9dYNRA ,2127,2.5598484776376065
666,JoeBiden,Let me be clear: Anyone who is responsible for plunging and ensnaring America in this crisis \u2014 anyone who could do\u2026 https://t.co/JOyw6rmNCB ,10031,2.643307260273075
667,JoeBiden,"From the climate crisis to student debt and gun violence \u2014 there^s so much on the line in this election, and young\u2026 https://t.co/faNtPkdHOb ",2887,3.561072040267688
668,JoeBiden,"Love will always win. Congratulations, @S10Bird and @mPinoe! https://t.co/isj9Q2R3R8 ",9124,4.58083048431027
669,JoeBiden,"This Domestic Violence Awareness Month, I recommit to ensuring domestic violence is treated like the crime it is, a\u2026 https://t.co/0IXq4tUarG ",5949,4.337204389461482
670,JoeBiden,Your vote will help determine the future of our country. I\u2019m in Wisconsin to urge folks to use that power. Tune in. https://t.co/UOPVdn58z0 ,1964,4.378542224998723
671,JoeBiden,"More than 9 million cases of COVID-19 have been now confirmed in the United States \u2014 and more than 228,000 American\u2026 https://t.co/RiwpKH9na0 ",7748,2.017425381305277
672,JoeBiden,"RT @ericswalwell: Up there^s the finish line. \nOur future is worth our fight.\n\nThank you, @taylorswift13, for voicing what #OnlyTheYoung ca\u2026 ",47769,3.948676005064412
673,JoeBiden,Jill and I are praying for all those impacted by Hurricane Zeta. The entire nation stands with you as you rebuild and recover. ,8627,4.6940863513073054
674,JoeBiden,Alfonso came here with a dream. And now he\u2019s been robbed of his future. Enough is enough. https://t.co/wrASsVVNHX ,4088,3.6672523841810816
675,JoeBiden,We are in a battle for the soul of the nation \u2013\u2013 your voice and vote can make all the difference. Tune in as I spea\u2026 https://t.co/UF2p1aFvfY ,2033,4.366493574642202
676,JoeBiden,Jill and I send our prayers to the people of Greece and Turkey following today\u2019s earthquake. We\u2019re grateful for the\u2026 https://t.co/fgehYSuZRx ,7139,4.101203897312642
677,JoeBiden,Let me be clear: Hardworking Americans should not be paying more in federal income taxes than Amazon or Netflix.\n\nI\u2026 https://t.co/zytyFUleIy ,17106,1.8089724070253814
678,JoeBiden,I^m not going to shut down the country.\n\nI^m not going to shut down the economy.\n\nI^m going to shut down the virus. ,41559,1.5913651854044617
679,JoeBiden,You have the power to silence him.\n\nVote: https://t.co/eoxT07uII9 https://t.co/zIJUQEWlyx ,18200,2.8715404067224752
680,JoeBiden,"There\u2019s no challenge we can\u2019t overcome when we stand united. With just four days to go, tune in as we get out the v\u2026 https://t.co/BWozWbRSE1 ",1811,1.497227285596633
681,JoeBiden,Donald Trump is wholly unfit to serve as commander in chief. But don\u2019t just take my word for it... https://t.co/TnxcPvwSul ,9833,2.5599573200920256
682,JoeBiden,"After campaigning in 2016 to lift up the \u2018forgotten man,\u2019 President Trump has completely lost sight of working peop\u2026 https://t.co/xodukphKIS ",4037,1.9397448078436004
683,JoeBiden,"Folks, deadlines to vote early in-person are arriving across the country. Don\u2019t wait until November 3rd to cast you\u2026 https://t.co/OVnykdzqZL ",4471,2.076425201238587
684,JoeBiden,RT @TeamJoe: Today is the last day to vote early in person for @JoeBiden and @KamalaHarris in these states: \n\n\u2705Arizona \n\u2705Georgia\n\u2705Nevada \n\u2705\u2026 ,2445,3.0543457572882367
685,JoeBiden,"They say never read the comments \u2013\u2013 well, I did anyway. https://t.co/f6WagAxkNb ",9118,1.8942270761040465
686,JoeBiden,4 days to prevent another 4 years.\n\nVote: https://t.co/eoxT07d7QB ,24783,1.6937681996390068
687,JoeBiden,"This storm will pass, and a new day will come. https://t.co/PewrMRuRXx ",20489,3.196237276004708
688,JoeBiden,"Now more than ever, we need a president who will choose compassion over cruelty. ",20635,4.5095477866138145
689,JoeBiden,This election is about so much more than policy. The character of our country is on the ballot. And @KamalaHarris a\u2026 https://t.co/L7OqYNcT9A ,4541,3.141324955242723
690,JoeBiden,"Here\u2019s the bottom line: When we vote, things get better. Tune in as we hold a get out the vote rally in Tampa Bay,\u2026 https://t.co/9Gl59L08Pa ",1962,3.0135664737921917
691,JoeBiden,"You have my word: if I have the honor of serving as your president, I will do everything in my power to defeat COVI\u2026 https://t.co/Ov0PTOMCpU ",5719,3.2799828497116943
692,JoeBiden,Enough of the lies.\n\nVote him out: https://t.co/eoxT07uII9 https://t.co/iTdiPVy8FA ,9007,2.122901789731255
693,JoeBiden,The future of our country is on the ballot \u2014 and you get to decide what it looks like.\n\nVote: https://t.co/eoxT07d7QB ,5264,3.8901334374195002
694,JoeBiden,"Christen \u2014 tell your grandmother I\u2019m incredibly grateful to have her support, and thank you for helping her cast he\u2026 https://t.co/b1cKAA0Haf ",10061,4.637887439852221
695,JoeBiden,".@KamalaHarris y yo no solo reconstruiremos las cosas como eran antes de estas crisis, sino que reconstruiremos un\u2026 https://t.co/Vaj4lIGTfU ",1566,4.134798254277924
696,JoeBiden,Donald Trump is on track to become the worst jobs president in modern American history. https://t.co/gmjwbHeuOS ,16900,1.4705977951032052
697,JoeBiden,"Las latinas son el coraz\xf3n de nuestras comunidades y hoy en el D\xeda de la equidad salarial de la mujer latina, recon\u2026 https://t.co/chB8A3vv4G ",9681,3.6720727708694993
698,JoeBiden,Jill and I are keeping the French people in our prayers following the horrific terror attack in Nice \u2014 which target\u2026 https://t.co/oj28KazN4O ,8743,3.8610592902976495
699,JoeBiden,My Catholic faith drilled into me a core truth \u2014 that every person on earth is equal in rights and dignity. As pres\u2026 https://t.co/KtknaYkbXK ,6429,4.181556408151084
700,JoeBiden,We\u2019re just five days from Election Day \u2013\u2013 and everything is on the line. Tune in as we get out the vote in Broward\u2026 https://t.co/nhKne4J9e4 ,1959,3.2844255029997673
701,JoeBiden,"I join Israelis in honoring Prime Minister Yitzhak Rabin z""l, 25 years after his assassination. He led a life of se\u2026 https://t.co/usWUV32NPW ",3966,4.01984706680604
702,JoeBiden,"Latinas are the heart of our communities \u2014 and on Latina Equal Pay Day, we call attention to the fact that they ear\u2026 https://t.co/WL3n7bXjPR ",8176,3.888097894934288
703,JoeBiden,.@KamalaHarris and I won^t just build back to the way things were before these crises \u2014 we^re going to build back b\u2026 https://t.co/TvyfxFR24p ,3951,2.598129301505684
704,JoeBiden,5 days. Let\u2019s bring this home. ,24942,3.0166961545984354
705,JoeBiden,"Success in a Biden-Harris Administration will not be measured just by the stock market or GDP growth, but by the ex\u2026 https://t.co/vXGHckT70m ",3008,3.617101563782634
706,JoeBiden,"GDP rose last quarter, but visits to food banks haven\u2019t slowed, and poverty has grown. We\u2019re on track for the worst\u2026 https://t.co/lY0IUGsrLS ",11053,1.867537551283418
707,JoeBiden,"""History says, don^t hope\nOn this side of the grave.\nBut then, once in a lifetime\nThe longed-for tidal wave\nOf just\u2026 https://t.co/11pgzavwRO ",14115,1.9322161898551107
708,JoeBiden,"The election is underway across the country, and we need your help to spread the word on social media. Sign up to h\u2026 https://t.co/0WWOeUB6Od ",1982,3.7152388202712734
709,JoeBiden,"Folks, if you haven\u2019t returned your absentee ballot yet, it\u2019s important you do so as soon as possible.\n\nHead to\u2026 https://t.co/ObfdkxdaxL ",3848,3.213711098569095
710,JoeBiden,"The stakes in this election couldn\u2019t be higher \u2014 and with just six days left, we can\u2019t let up.\n\nChip in to help us\u2026 https://t.co/b7tIcohMbi ",1556,2.157831669258964
711,JoeBiden,"I believe in science.\n\nDonald Trump doesn^t.\n\nIt^s that simple, folks. ",26212,2.022468877224672
712,JoeBiden,The future of our planet is on the ballot. https://t.co/fWtwYOmycR ,5113,4.078424906907152
713,JoeBiden,We have just six more days left in this election \u2014 and the American people have the power in their hands to put our\u2026 https://t.co/xTsTvx539m ,5014,3.2850392694444754
714,JoeBiden,It\u2019s not political.\n\nIt\u2019s patriotic.\n\nWear a mask. Period. ,33111,1.8645835090207383
715,JoeBiden,"You can^t make this up: Yesterday, the White House science office put out a statement listing ""ending the COVID-19\u2026 https://t.co/lASS0qn6nh ",12029,2.062904078498078
716,JoeBiden,"Melanie, thank you for sharing your story and for the sacrifices you^ve made to keep us all safe. They are not in v\u2026 https://t.co/9MBL0VvqTe ",3524,4.415935020031227
717,JoeBiden,We voted. https://t.co/LjaPBB69wC ,14111,3.359086661930446
718,JoeBiden,Today we celebrate the 80th anniversary of Oxi Day. Greeks inspired the free world when they resisted Mussolini\u2019s i\u2026 https://t.co/TUnmEFtB3U ,6303,4.037062894214532
719,JoeBiden,It\u2019s hard to believe it\u2019s been a year since we lost my friend Senator Kay Hagan. Kay was a relentless champion for\u2026 https://t.co/XKV6JPeCP2 ,1906,3.516355898020115
720,JoeBiden,"Thank you for your support, @HamillHimself. May the force be with us this election season. https://t.co/GlgnKz8q96 ",23795,4.061487449748924
721,JoeBiden,"As president, I^ll build on Obamacare to ensure every single American has access to quality, affordable health care\u2026 https://t.co/X5yijpAkwi ",2513,4.2160688594282565
722,JoeBiden,It\u2019s simple: Donald Trump thinks health care is a privilege. I think it is your right. ,26950,3.6555260286157223
723,JoeBiden,"Under Donald Trump\u2019s leadership, we have become weaker and sicker. Tune in as I discuss how I\u2019ll get this virus und\u2026 https://t.co/hS7sDoeECF ",2807,1.9673624919850523
724,JoeBiden,RT @TeamJoe: Nos faltan 6 d\xedas para lograr que nuestras voces se escuchen.\n\nHaz tu plan de votaci\xf3n ahora en https://t.co/BHV95qwvnz. ,503,2.0739401097139654
725,JoeBiden,"We are the United States of America. We can beat this virus.\n\nThere is no challenge we cannot meet, no enemy we can\u2026 https://t.co/0YEo1q2Jfl ",10671,1.252316182170139
726,JoeBiden,6 days.\n\nReturn your ballot now: https://t.co/eoxT07d7QB ,6485,2.146497322917914
727,JoeBiden,America is at a crossroads.\n\nWe can choose four more years of Donald Trump^s chaos and division. Or we can choose a\u2026 https://t.co/9frzyccpPD ,6999,3.47608311685015
728,JoeBiden,"Two years ago, a white supremacist entered Pittsburgh\u2019s Tree of Life Synagogue and perpetrated the deadliest anti-S\u2026 https://t.co/FcTLp85PRU ",20112,2.215662401968034
729,JoeBiden,"Folks, we^re just one week from Election Day, and we can^t get complacent. Our campaign is working to reach voters\u2026 https://t.co/C4AhuXb7u9 ",2491,3.4236903203928613
730,JoeBiden,Health care is on the line.\nWorkers^ rights are on the line.\nCivil rights are on the line.\nWomen^s rights are on th\u2026 https://t.co/pgTY8n5e6S ,11145,3.1149413454074253
731,JoeBiden,"From the moment I announced I was running for president, my goal has been to unite and heal this nation.\n\nWe must c\u2026 https://t.co/KFTA2HwspZ ",5437,4.0984721025307955
732,JoeBiden,"RT @TeamJoe: Este a\xf1o, un r\xe9cord de 32 millones de latinos son elegibles para votar.\n\nTenemos el poder de decidir esta elecci\xf3n.\n\nHaz un pl\u2026 ",645,2.1836866864777207
733,JoeBiden,"If you give me the honor of serving as your president, I won^t waste any time getting this virus under control and\u2026 https://t.co/DmPgbEexh1 ",7521,1.4639523646638692
734,JoeBiden,"America^s history is the story of ""We the People.""\n\nOf all of us \u2014 together. https://t.co/UFAZZnwORf ",3342,3.142333183616317
735,JoeBiden,"Our hearts are broken for the family of Walter Wallace Jr., and for all those suffering the emotional weight of lea\u2026 https://t.co/jCC9348xvf ",4632,2.9167032459857527
736,JoeBiden,"It\u2019s go-time, folks. We\u2019re just one week away from the most important election of our lifetimes. Tune in as we get\u2026 https://t.co/hoV3FqKR70 ",2693,3.8610849122167186
737,JoeBiden,The names of George Floyd and Breonna Taylor and Jacob Blake will not soon be forgotten.\n\nNot by me. Not by us. Not\u2026 https://t.co/Ya5jE62LYo ,14452,1.9670299550426005
738,JoeBiden,I know this country. I know our people. And I know we can unite and heal this nation. ,15445,4.80600755944503
739,JoeBiden,"I believe this election is about who we are as a nation, what we believe \u2014 and maybe most importantly \u2014 who we want\u2026 https://t.co/3QpyvEaLMe ",4528,3.1911830035607025
740,JoeBiden,"With one week left until Election Day, I^m delivering remarks in Warm Springs, Georgia, on how we can unite to addr\u2026 https://t.co/QuFiWdwtZZ ",3379,2.3817928544257074
741,JoeBiden,Black lives matter. No president should be afraid to say it. https://t.co/636AQZ04lW ,27126,1.8823381976215074
742,JoeBiden,"With just one week until Election Day, @BarackObama is in Orlando, Florida, encouraging folks to vote early. Tune i\u2026 https://t.co/Qycq381QkB ",2793,3.167149845578554
743,JoeBiden,"This is our opportunity to leave the dark, angry politics of the past four years behind us.\n\nIt^s time to come toge\u2026 https://t.co/iSvKQJM7sr ",6793,4.131727170399432
744,JoeBiden,"Home is where your values are set \u2014 where your view of the world begins to form, along with your place in it.\n\nFor\u2026 https://t.co/yiUpxl4bML ",5376,4.123947399339538
745,JoeBiden,One week until Election Day. Don\u2019t let up now. ,24146,1.4288652259063273
746,JoeBiden,Vote. ,44737,3.2246619617934202
747,JoeBiden,"The rushed and unprecedented confirmation of Amy Coney Barrett as Associate Justice to the Supreme Court, in the mi\u2026 https://t.co/UKOey2fvq4 ",11584,2.5239748071279076
748,JoeBiden,"RT @KamalaHarris: Instead of working to provide COVID-19 relief to struggling Americans, Mitch McConnell and Republicans chose to jam throu\u2026 ",17056,1.962059141783465
749,JoeBiden,"Folks, I^m amazed by what you all are doing to get out the vote. We can^t let up \u2014 remember to vote early, and sign\u2026 https://t.co/pAByM9KKx2 ",3914,3.167872938538003
750,JoeBiden,I couldn^t be more excited to have my friend @BarackObama hitting the campaign trail to talk about what^s at stake\u2026 https://t.co/DNCBvXIJBn ,5924,2.7549089472192
751,JoeBiden,We can\u2019t let President Trump tear down Obamacare. ,14911,3.5118221989416307
752,JoeBiden,More than 60 million Americans have already voted. They deserve to have their voices heard on who replaces Justice Ginsburg. ,18303,3.422152315551486
753,JoeBiden,"Don^t wake up on November 4th wishing you had done more.\n\nIf you^re able, chip in $8 to help secure a victory in 8\u2026 https://t.co/CbJqpB3sF3 ",2167,2.129651570537204
754,JoeBiden,Maine \u2014 there are only five days left to vote early in-person for @SaraGideon and Democrats up and down the ballot.\u2026 https://t.co/bLLCGeIZAu ,3625,2.085441557901657
755,JoeBiden,"No president whose lies and failures have cost 225,000 American lives should keep his job. Period. ",27084,1.795013610565448
756,JoeBiden,"RT @KamalaHarris: With only eight days to go until Election Day, this is your reminder to vote early. ",8690,2.9873598372634658
757,JoeBiden,"It didn\u2019t have to be this bad \u2014 and as @MichelleObama said, \u201cOur commander in chief, sadly, has been missing in act\u2026 https://t.co/9RiWCIVdYd ",7274,1.6703816480011078
758,JoeBiden,Character is on the ballot.\n\nVote: https://t.co/eoxT07d7QB https://t.co/PYq3FZTEia ,8905,2.5324543626637026
759,JoeBiden,"RT @DrBiden: I remember what it was like when Beau was deployed in Iraq. It was a mix of pride and fear, a longing for that empty seat at t\u2026 ",11516,3.2570644113590195
760,JoeBiden,"In 8 days, we\u2019re going to take our democracy back. ",27256,2.2020188881495137
761,JoeBiden,Maryland \u2013\u2013 today^s the first day of early voting across the state. Head to https://t.co/7dn5jZ6sX8 to learn more. Cast your ballot today. ,2328,3.719598609991571
762,JoeBiden,"If you live in Colorado, you must register today to receive a ballot in the mail. You can still same-day register i\u2026 https://t.co/hGyJdhfMaV ",2302,2.8311749844963074
763,JoeBiden,"If you live in:\n\nMontana\nWashington\n\nToday is your last day to register to vote. After today, you can still same-da\u2026 https://t.co/N95PsQSb6Y ",2471,2.4589331879654575
764,JoeBiden,This is the most important election of our lifetimes. Don^t wait to make your voice heard.\n\nVote early today: https://t.co/eoxT07d7QB ,10427,4.810190545093557
765,JoeBiden,"Folks, the I Will Vote concert is finally here. Tune in as an incredible lineup of stars comes together to get out\u2026 https://t.co/ASbe7MkMUp ",3789,4.341254949577591
766,JoeBiden,It^s clear Donald Trump will stop at nothing to tear down Obamacare.\n\nWe can^t let him. https://t.co/ytaqBBd8DW ,6959,1.7149931810543242
767,JoeBiden,I will never give up on the American people. https://t.co/uCUACJvwZh ,13133,3.016122756801005
768,JoeBiden,"Jacquelyn \u2014 I was honored to meet you in December, and I\u2019m honored to have you on my team now. With the help of fol\u2026 https://t.co/8vz3IacsTW ",4459,4.539840072408118
769,JoeBiden,Thank you @iamwill and @IAMJHUD for this powerful video.\n\nHate has no place in the United States \u2014 and on November\u2026 https://t.co/Jv96yFvCMs ,26255,4.082818699600065
770,JoeBiden,There is a real human toll to President Trump^s failed leadership.\n\nWe can^t forget that. https://t.co/03ajrVUQh1 ,10931,1.3023052743736085
771,JoeBiden,President Trump and his administration may have quit on the American people \u2014 but I can promise you I never will. https://t.co/kQgFDSSrVu ,12239,2.2953762030292575
772,JoeBiden,"Folks, with just nine days until Election Day, your support is more important than ever.\n\nEvery dollar counts durin\u2026 https://t.co/9AZoJg8fbB ",1811,3.6303607807039517
773,JoeBiden,.@BarackObama was a president our kids could look up to. https://t.co/oI592mg3xQ ,18072,3.439179329170428
774,JoeBiden,RT @KamalaHarris: Tune in now to GOTV L!VE: A Soul of the Nation Gospel Concert Special with special messages from celebrity and faith lead\u2026 ,1576,4.355686323553303
775,JoeBiden,The fact is Secretary Betsy DeVos and President Trump don^t care about our students or our teachers.\n\nYou deserve b\u2026 https://t.co/2mQqGBHyj9 ,9123,1.843363680623976
776,JoeBiden,The hard truth is it didn^t have to be this bad. But Donald Trump^s shortsighted actions weakened our ability to re\u2026 https://t.co/Aluynj5Szz ,12356,2.121328662206954
777,JoeBiden,"It\u2019s voting season, folks. Watch as @StaceyAbrams breaks down the importance of your vote \u2014 and then head to\u2026 https://t.co/n1PFzplrNw ",3026,2.770170495873256
778,JoeBiden,Your vote can change the course of history \u2014 don\u2019t wait to cast it.\n\nVote early today: https://t.co/eoxT07d7QB ,8607,2.560534516609311
779,JoeBiden,"After months of competing against each other in the primary, @EWarren, @PeteButtigieg, @CoryBooker, @JulianCastro,\u2026 https://t.co/tBiLPNMk0b ",6639,3.254685516321184
780,JoeBiden,9 days. Let\u2019s go. ,21780,2.598631939809957
781,JoeBiden,Be like @BarackObama.\n\nVote early: https://t.co/uoiVh9HPb8 https://t.co/YA39ZGNoXk ,10697,3.0848982873374653
782,JoeBiden,"You deserve a president who will get up every single day and work to make your life better.\n\nIf you elect me, that\u2019\u2026 https://t.co/V1jxrzWmlR ",14392,3.575407077285097
783,JoeBiden,"Folks, I^ve got some big news: We officially reached our goal of talking to 10 million voters on this #VoteEarlyDay\u2026 https://t.co/Kkm69IwCPH ",3232,2.943126484518605
784,JoeBiden,It\u2019s become painfully clear that the only senior that Donald Trump cares about is Donald Trump. https://t.co/TGWsZHOvbV ,6039,2.1123058564280726
785,JoeBiden,"Folks, it\u2019s go-time. There are just 10 days left until Election Day, and we need your help. \n\nChip in $10 to help b\u2026 https://t.co/NLTkn60RU9 ",1838,3.1751770562762776
